trip_id,driver_id,rider_id,city,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,payment_method,pickup_time,drop_time,dif_drop_pickup,pickup_hour,pickup_month,pickup_day,weekday,weekend,rush_hour,distance_hour,squared_distance,delta_lat,delta_long,pickup_cluster,drop_cluster,haversine_distance
35910,1827,61376,Los Angeles,39.13651863227021,-100.93724181947964,39.15627757386629,-100.9492844617794,6.45,15.23,Cancelled,Card,2023-01-25 22:29:00,2023-01-25 22:48:21,00:19:21,22,1,25,2,0,0,141.9,41.6025,0.019758941596080604,-0.012042642299761042,19,17,2.4301674799467055
35911,9164,68470,Chicago,40.96570622016003,-108.39240094272353,40.99597402752482,-108.41175091902755,13.68,31.47,Completed,UPI,2023-01-25 22:30:00,2023-01-25 23:11:02,00:41:02,22,1,25,2,0,0,300.96,187.14239999999998,0.030267807364786847,-0.019349976304027905,14,7,3.737091970104302
35912,2248,65158,Boston,37.329340935827176,-92.61142286143696,37.29627610349832,-92.60349639879988,9.22,17.25,No-Show,Card,2023-01-25 22:31:00,2023-01-25 22:58:39,00:27:39,22,1,25,2,0,0,202.84,85.00840000000001,-0.033064832328854266,0.007926462637087184,9,9,3.7428719129042864
35913,5835,63048,San Francisco,40.02517298325395,-80.19032921330563,40.02494138372094,-80.19870183504825,4.66,13.18,Completed,Card,2023-01-25 22:32:00,2023-01-25 22:45:58,00:13:58,22,1,25,2,0,0,102.52000000000001,21.715600000000002,-0.00023159953300933012,-0.00837262174262321,5,8,0.7133852585162279
35914,9377,10482,San Francisco,39.1524133146803,-118.15281227492406,39.151359651150216,-118.18809380118132,10.02,17.21,Completed,Wallet,2023-01-25 22:33:00,2023-01-25 23:03:03,00:30:03,22,1,25,2,0,0,220.44,100.40039999999999,-0.0010536635300866237,-0.03528152625726477,6,16,3.044541689743
35915,4442,80705,Los Angeles,37.17135551470198,-95.345235573841,37.140811376413865,-95.32529796470688,8.94,18.85,Completed,UPI,2023-01-25 22:34:00,2023-01-25 23:00:49,00:26:49,22,1,25,2,0,0,196.67999999999998,79.9236,-0.030544138288114198,0.019937609134117906,3,2,3.8284670302510877
35916,8402,74173,Seattle,38.517829166499375,-103.00979715241289,38.50137467031909,-102.98503385502796,3.27,9.34,Completed,Card,2023-01-25 22:35:00,2023-01-25 22:44:48,00:09:48,22,1,25,2,0,0,71.94,10.6929,-0.016454496180287492,0.02476329738492211,7,3,2.8266990235498293
35917,4193,75407,Los Angeles,40.97896249612158,-74.78020773836374,41.01512437380266,-74.76157879635218,6.85,10.53,Cancelled,UPI,2023-01-25 22:36:00,2023-01-25 22:56:33,00:20:33,22,1,25,2,0,0,150.7,46.92249999999999,0.03616187768107437,0.018628942011559957,0,6,4.31425853470127
35918,5928,81383,Chicago,40.45901116672877,-85.63363925816925,40.446114444749824,-85.62475784337664,6.27,15.5,Completed,Cash,2023-01-25 22:37:00,2023-01-25 22:55:48,00:18:48,22,1,25,2,0,0,137.94,39.31289999999999,-0.012896721978947312,0.008881414792611508,2,12,1.6190204111071558
35919,8596,54122,Los Angeles,40.8730872916937,-94.7381693778558,40.825418486420304,-94.74729111529604,6.0,14.84,Cancelled,UPI,2023-01-25 22:38:00,2023-01-25 22:56:00,00:18:00,22,1,25,2,0,0,132.0,36.0,-0.04766880527339623,-0.00912173744023903,3,2,5.355770061284394
35920,3916,71702,Seattle,37.71372613232436,-101.58769886574908,37.683579478386605,-101.61546764806135,7.82,18.46,Completed,Cash,2023-01-25 22:39:00,2023-01-25 23:02:27,00:23:27,22,1,25,2,0,0,172.04000000000002,61.15240000000001,-0.03014665393775573,-0.027768782312278972,19,17,4.147998373330013
35921,5537,22685,New York,40.46372897130322,-89.77089054961039,40.44594508081326,-89.79196082284712,6.81,17.49,Cancelled,Card,2023-01-25 22:40:00,2023-01-25 23:00:25,00:20:25,22,1,25,2,0,0,149.82,46.376099999999994,-0.017783890489958765,-0.02107027323673094,18,14,2.662452391795324
35922,8051,62962,Seattle,39.89657815286702,-83.96478419511902,39.9137025182253,-83.98081227408404,7.2,18.03,Completed,Card,2023-01-25 22:41:00,2023-01-25 23:02:36,00:21:36,22,1,25,2,0,0,158.4,51.84,0.01712436535827777,-0.016028078965021564,16,12,2.344123382905486
35923,6645,41466,Chicago,38.9287556339492,-73.17798259390779,38.96263314128161,-73.18667962138267,2.85,6.87,Completed,Card,2023-01-25 22:42:00,2023-01-25 22:50:33,00:08:33,22,1,25,2,0,0,62.7,8.1225,0.0338775073324058,-0.00869702747488077,0,6,3.8413587311524755
35924,5261,13378,San Francisco,39.68146628170645,-107.54803727034091,39.63710743721193,-107.54464204982644,6.89,19.48,Completed,Cash,2023-01-25 22:43:00,2023-01-25 23:03:40,00:20:40,22,1,25,2,0,0,151.57999999999998,47.4721,-0.04435884449451777,0.0033952205144771597,14,13,4.941034051724504
35925,2935,63942,Boston,39.70674886505111,-113.03313337759626,39.70257013958365,-113.08039814639568,5.56,10.44,Completed,Wallet,2023-01-25 22:44:00,2023-01-25 23:00:40,00:16:40,22,1,25,2,0,0,122.32,30.913599999999995,-0.004178725467461675,-0.04726476879942254,17,0,4.069995816046866
35926,9041,75148,Los Angeles,37.397492632464015,-77.45598562491298,37.37270402556561,-77.42049128092334,8.4,17.75,Cancelled,Cash,2023-01-25 22:45:00,2023-01-25 23:10:12,00:25:12,22,1,25,2,0,0,184.8,70.56,-0.024788606898404453,0.03549434398964024,8,15,4.175180285308191
35927,5538,88187,Los Angeles,40.41375698207149,-74.3741992495552,40.383970280421806,-74.33937055631847,2.8,6.5,Cancelled,Wallet,2023-01-25 22:46:00,2023-01-25 22:54:24,00:08:24,22,1,25,2,0,0,61.599999999999994,7.839999999999999,-0.029786701649683778,0.03482869323673299,0,6,4.434937113418957
35928,5426,39000,Boston,40.85207338082179,-87.53065840970771,40.88371175819272,-87.55385780606257,9.17,22.65,Completed,UPI,2023-01-25 22:47:00,2023-01-25 23:14:30,00:27:30,22,1,25,2,0,0,201.74,84.0889,0.031638377370924786,-0.023199396354854684,2,4,4.022696339374344
35929,2358,25353,Boston,40.548460719177726,-103.76267778925188,40.57399748011576,-103.72683440057445,11.05,15.49,Completed,Wallet,2023-01-25 22:48:00,2023-01-25 23:21:09,00:33:09,22,1,25,2,0,0,243.10000000000002,122.10250000000002,0.025536760938031478,0.03584338867743497,12,3,4.151062495771745
35930,2769,81462,Chicago,40.84827825996528,-85.50020703214122,40.81239216988723,-85.54357060580355,6.71,10.75,Completed,UPI,2023-01-25 22:49:00,2023-01-25 23:09:07,00:20:07,22,1,25,2,0,0,147.62,45.0241,-0.03588609007804422,-0.04336357366233301,2,12,5.406833545615838
35931,2192,98494,Chicago,39.8699953967088,-75.5606347071225,39.83806099485599,-75.55738427922533,4.61,12.9,Completed,UPI,2023-01-25 22:50:00,2023-01-25 23:03:49,00:13:49,22,1,25,2,0,0,101.42,21.252100000000002,-0.0319344018528156,0.0032504278971714484,0,15,3.561767173237143
35932,3816,58160,Boston,37.05203485615127,-105.83033854138807,37.03430574149242,-105.86733410850178,2.19,5.25,Completed,Wallet,2023-01-25 22:51:00,2023-01-25 22:57:34,00:06:34,22,1,25,2,0,0,48.18,4.7961,-0.01772911465885585,-0.03699556711370633,7,13,3.8298453322490142
35933,7267,58165,Boston,37.24018879063694,-120.6884859143269,37.25293234032694,-120.67714952349412,7.7,19.38,Completed,Cash,2023-01-25 22:52:00,2023-01-25 23:15:06,00:23:06,22,1,25,2,0,0,169.4,59.290000000000006,0.012743549690000577,0.011336390832781262,13,18,1.7363303170941435
35934,8025,14831,Los Angeles,40.6262848650354,-104.7027573504405,40.652521402248986,-104.71282139367524,6.66,13.9,Completed,UPI,2023-01-25 22:53:00,2023-01-25 23:12:58,00:19:58,22,1,25,2,0,0,146.52,44.3556,0.026236537213584654,-0.010064043234734754,12,3,3.038445074811057
35935,5856,90404,Los Angeles,38.528641052345584,-120.77734568953171,38.49906563777789,-120.78703969451402,6.33,14.13,Completed,Wallet,2023-01-25 22:54:00,2023-01-25 23:12:59,00:18:59,22,1,25,2,0,0,139.26,40.0689,-0.02957541456769519,-0.009694004982307547,13,18,3.395070128561061
35936,6217,53588,Los Angeles,38.79766573862791,-90.15515668444868,38.78756583961769,-90.1918274550311,11.01,17.89,Completed,Wallet,2023-01-25 22:55:00,2023-01-25 23:28:01,00:33:01,22,1,25,2,0,0,242.22,121.2201,-0.010099899010221236,-0.0366707705824183,18,14,3.3707510651403676
35937,2042,73754,New York,40.416007281484006,-76.12666394438811,40.45708824216592,-76.16738471296391,6.91,13.89,Completed,Cash,2023-01-25 22:56:00,2023-01-25 23:16:43,00:20:43,22,1,25,2,0,0,152.02,47.7481,0.041080960681917134,-0.04072076857579532,15,15,5.722216069811441
35938,6243,98540,New York,39.877934837928514,-110.86078192417568,39.870204062860296,-110.82986579051712,11.85,23.21,Completed,Cash,2023-01-25 22:57:00,2023-01-25 23:32:33,00:35:33,22,1,25,2,0,0,260.7,140.42249999999999,-0.007730775068218065,0.030916133658564604,1,0,2.774806248999571
35939,9417,85133,San Francisco,39.62569586375495,-103.38348300251278,39.638525739904594,-103.33775563444144,12.9,26.87,Completed,Wallet,2023-01-25 22:58:00,2023-01-25 23:36:42,00:38:42,22,1,25,2,0,0,283.8,166.41,0.012829876149645258,0.045727368071339924,12,3,4.1677439291975205
35940,7755,45271,Chicago,38.513309868044665,-112.57906388113253,38.50309722684044,-112.58519109833776,4.28,12.45,No-Show,UPI,2023-01-25 22:59:00,2023-01-25 23:11:50,00:12:50,22,1,25,2,0,0,94.16000000000001,18.3184,-0.010212641204226713,-0.006127217205232682,17,0,1.2545175180393302
35941,7467,10730,New York,40.822737524898095,-77.4713774914024,40.872328991786326,-77.47705536279784,0.92,2.42,Completed,Cash,2023-01-25 23:00:00,2023-01-25 23:02:45,00:02:45,23,1,25,2,0,0,21.16,0.8464,0.049591466888230684,-0.005677871395448619,15,15,5.534962411526475
35942,4977,86855,Chicago,40.45978178266239,-113.02496320585465,40.44241629960783,-113.06427389365876,0.75,5.41,Completed,Card,2023-01-25 23:01:00,2023-01-25 23:03:15,00:02:15,23,1,25,2,0,0,17.25,0.5625,-0.017365483054561537,-0.03931068780411806,17,0,3.846121445560891
35943,2883,81149,Los Angeles,38.97206285385383,-92.33074872507426,38.99801245318677,-92.37745298568812,10.0,17.26,Completed,UPI,2023-01-25 23:02:00,2023-01-25 23:32:00,00:30:00,23,1,25,2,0,0,230.0,100.0,0.0259495993329395,-0.04670426061386479,9,9,4.9620109908506125
35944,1540,20024,Boston,39.38182092692414,-91.44518959080176,39.42419412745679,-91.43158233161564,4.52,13.31,Completed,Card,2023-01-25 23:03:00,2023-01-25 23:16:33,00:13:33,23,1,25,2,0,0,103.96,20.430399999999995,0.04237320053265137,0.013607259186116494,18,14,4.854571456280511
35945,9837,20602,Los Angeles,39.250528912963794,-89.77863789553382,39.28206916807188,-89.75758283020673,3.29,7.98,Completed,Card,2023-01-25 23:04:00,2023-01-25 23:13:52,00:09:52,23,1,25,2,0,0,75.67,10.8241,0.03154025510808367,0.021055065327090006,18,14,3.9478324667497513
35946,6085,29754,Boston,38.88032673879236,-88.2005130010408,38.90033332844799,-88.23033183959949,11.63,17.56,Completed,Wallet,2023-01-25 23:05:00,2023-01-25 23:39:53,00:34:53,23,1,25,2,0,0,267.49,135.25690000000003,0.020006589655629625,-0.029818838558682614,10,4,3.407254523911258
35947,5801,85315,Boston,37.45664742647723,-118.5271524908961,37.481228765338095,-118.55476390186855,8.94,12.44,Completed,Cash,2023-01-25 23:06:00,2023-01-25 23:32:49,00:26:49,23,1,25,2,0,0,205.61999999999998,79.9236,0.024581338860862445,-0.027611410972454564,6,18,3.661838037243101
35948,5726,74500,San Francisco,40.89878143979381,-100.54807503830138,40.94442919981432,-100.5907198546586,5.11,10.46,Cancelled,Card,2023-01-25 23:07:00,2023-01-25 23:22:19,00:15:19,23,1,25,2,0,0,117.53,26.1121,0.04564776002051474,-0.04264481635722461,19,17,6.213021160453811
35949,8022,88379,Chicago,39.7016390275468,-112.8618024749117,39.69650086055674,-112.82351727406436,6.01,12.75,Cancelled,UPI,2023-01-25 23:08:00,2023-01-25 23:26:01,00:18:01,23,1,25,2,0,0,138.23,36.1201,-0.005138166990057869,0.03828520084734066,17,0,3.324926122443714
35950,2688,57237,Boston,40.06716745928168,-94.30306532667682,40.10863249995396,-94.31594150933142,6.26,10.04,Completed,UPI,2023-01-25 23:09:00,2023-01-25 23:27:46,00:18:46,23,1,25,2,0,0,143.98,39.187599999999996,0.041465040672285625,-0.012876182654608215,9,2,4.739033535826152
35951,7634,69538,New York,37.63610798102539,-112.42882643386427,37.62103171701046,-112.39302431652196,12.26,18.04,Completed,Wallet,2023-01-25 23:10:00,2023-01-25 23:46:46,00:36:46,23,1,25,2,0,0,281.98,150.3076,-0.015076264014929563,0.03580211734231398,17,0,3.5708733780603534
35952,1404,59001,New York,37.138213388472224,-76.81925906614953,37.17991096132685,-76.79014329096572,8.6,21.71,Completed,Cash,2023-01-25 23:11:00,2023-01-25 23:36:48,00:25:48,23,1,25,2,0,0,197.79999999999998,73.96,0.04169757285462339,0.029115775183811365,8,15,5.3061310784751665
35953,4343,41119,Los Angeles,39.86039279220324,-91.68819576398602,39.89953924506308,-91.6510922349746,3.95,12.45,Completed,Cash,2023-01-25 23:12:00,2023-01-25 23:23:51,00:11:51,23,1,25,2,0,0,90.85000000000001,15.602500000000001,0.03914645285983909,0.03710352901141789,18,9,5.382509977006428
35954,8811,35994,Seattle,40.99431536137325,-81.45345564795737,40.96961752502613,-81.43934962670087,6.63,16.29,Completed,Card,2023-01-25 23:13:00,2023-01-25 23:32:53,00:19:53,23,1,25,2,0,0,152.49,43.9569,-0.02469783634712286,0.014106021256495183,5,8,2.99067094845106
35955,8018,78451,Los Angeles,39.865953118904,-86.3502585857631,39.83751127551125,-86.37079727431667,3.59,8.79,Completed,Card,2023-01-25 23:14:00,2023-01-25 23:24:46,00:10:46,23,1,25,2,0,0,82.57,12.8881,-0.028441843392755572,-0.02053868855357166,2,4,3.6160711780785166
35956,9711,47467,San Francisco,39.44559913363023,-92.09370985393718,39.45109573066032,-92.13402479992894,7.9,20.28,Completed,Wallet,2023-01-25 23:15:00,2023-01-25 23:38:42,00:23:42,23,1,25,2,0,0,181.70000000000002,62.410000000000004,0.005496597030088424,-0.04031494599175289,9,9,3.515164255423882
35957,2407,92924,San Francisco,37.3167105547427,-108.23918697619516,37.35850689842152,-108.1958761004676,7.16,19.24,Completed,UPI,2023-01-25 23:16:00,2023-01-25 23:37:28,00:21:28,23,1,25,2,0,0,164.68,51.2656,0.04179634367881846,0.04331087572755621,14,7,6.021728568820417
35958,8030,79235,Los Angeles,38.24527081604023,-121.70121098029684,38.20492752955376,-121.68828966370975,10.79,18.59,Completed,UPI,2023-01-25 23:17:00,2023-01-25 23:49:22,00:32:22,23,1,25,2,0,0,248.17,116.42409999999998,-0.04034328648647545,0.012921316587082288,13,18,4.625788575885253
35959,8359,62310,San Francisco,37.07144657571956,-94.11150417767055,37.1057783679203,-94.10966637070032,8.05,19.46,Completed,Cash,2023-01-25 23:18:00,2023-01-25 23:42:09,00:24:09,23,1,25,2,0,0,185.15,64.80250000000001,0.034331792200738676,0.0018378069702293942,9,9,3.82100002968195
35960,5530,39090,Boston,38.60953221966554,-73.35682920430466,38.6335505166121,-73.3871951501347,7.12,19.34,Completed,Card,2023-01-25 23:19:00,2023-01-25 23:40:21,00:21:21,23,1,25,2,0,0,163.76,50.6944,0.024018296946557882,-0.030365945830041596,0,6,3.7539277182023563
35961,8928,21323,Los Angeles,38.421325651132825,-88.71876955130804,38.43938081379288,-88.73463403152772,7.25,21.25,Cancelled,UPI,2023-01-25 23:20:00,2023-01-25 23:41:45,00:21:45,23,1,25,2,0,0,166.75,52.5625,0.01805516266005469,-0.015864480219676125,10,4,2.4372644656540623
35962,5067,73138,San Francisco,38.3845479896436,-86.23827176501086,38.40575523595287,-86.26519384633248,0.52,2.03,Completed,Card,2023-01-25 23:21:00,2023-01-25 23:22:33,00:01:33,23,1,25,2,0,0,11.96,0.27040000000000003,0.021207246309266736,-0.02692208132161511,2,4,3.3264950563001574
35963,7206,43274,New York,37.214747973453946,-118.25934896653126,37.25347337793827,-118.22146883086634,2.26,8.29,Completed,Card,2023-01-25 23:22:00,2023-01-25 23:28:46,00:06:46,23,1,25,2,0,0,51.98,5.107599999999999,0.0387254044843246,0.037880135664920545,6,16,5.457874057078439
35964,3181,24992,San Francisco,39.63310234500549,-91.9413263213815,39.585104790543085,-91.91071695160888,6.86,14.42,Completed,Card,2023-01-25 23:23:00,2023-01-25 23:43:34,00:20:34,23,1,25,2,0,0,157.78,47.0596,-0.04799755446240539,0.030609369772619743,9,9,5.946452228510123
35965,4232,57270,Los Angeles,40.66887818196541,-101.95812322704268,40.66537171096155,-101.94062382010296,9.21,17.2,Completed,Wallet,2023-01-25 23:24:00,2023-01-25 23:51:37,00:27:37,23,1,25,2,0,0,211.83,84.82410000000002,-0.0035064710038597013,0.017499406939720075,12,17,1.5265719966461266
35966,9616,31994,New York,38.1518326760898,-77.25334224171098,38.20082004186601,-77.29279791457857,7.98,17.12,Completed,Card,2023-01-25 23:25:00,2023-01-25 23:48:56,00:23:56,23,1,25,2,0,0,183.54000000000002,63.680400000000006,0.048987365776206104,-0.03945567286758944,8,15,6.447187676713123
35967,2551,98195,Seattle,37.36569597958621,-75.07473861596159,37.39191468192936,-75.05255191376573,11.29,23.29,Completed,Wallet,2023-01-25 23:26:00,2023-01-25 23:59:52,00:33:52,23,1,25,2,0,0,259.66999999999996,127.46409999999999,0.026218702343150824,0.02218670219586727,0,6,3.5132180863079743
35968,1357,23487,Seattle,40.504445244032006,-87.88592448862052,40.49923383657831,-87.85553341288643,10.8,21.76,Completed,Cash,2023-01-25 23:27:00,2023-01-25 23:59:24,00:32:24,23,1,25,2,0,0,248.4,116.64000000000001,-0.005211407453693084,0.03039107573408728,2,4,2.634125478096298
35969,2594,25814,Seattle,40.58859343138852,-76.39965414471123,40.57991595657688,-76.44516822007539,7.53,14.33,Completed,Cash,2023-01-25 23:28:00,2023-01-25 23:50:35,00:22:35,23,1,25,2,0,0,173.19,56.700900000000004,-0.008677474811634056,-0.04551407536415297,15,15,3.9627913506569916
35970,6128,75873,Boston,39.43693887094476,-104.69714232007316,39.47790118634638,-104.64882270230932,8.08,14.66,Completed,Cash,2023-01-25 23:29:00,2023-01-25 23:53:14,00:24:14,23,1,25,2,0,0,185.84,65.2864,0.04096231540162165,0.04831961776383764,12,3,6.160796860374931
35971,9388,33403,Chicago,38.44124153113688,-94.83473303654806,38.43219770525775,-94.8385084767369,10.5,22.5,Cancelled,Wallet,2023-01-25 23:30:00,2023-01-26 00:01:30,00:31:30,23,1,25,2,0,0,241.5,110.25,-0.009043825879132328,-0.0037754401888463462,3,2,1.0580261050878905
35972,1348,34637,San Francisco,39.09727150743944,-80.66434723162264,39.10461303538602,-80.68513002624059,6.97,16.76,Completed,UPI,2023-01-25 23:31:00,2023-01-25 23:51:54,00:20:54,23,1,25,2,0,0,160.31,48.5809,0.007341527946586268,-0.020782794617943523,5,8,1.9704317864742558
35973,2658,38694,Seattle,40.03211848818611,-117.47758159798968,39.98680534859065,-117.49423983978043,9.29,16.8,Cancelled,Cash,2023-01-25 23:32:00,2023-01-25 23:59:52,00:27:52,23,1,25,2,0,0,213.67,86.30409999999999,-0.04531313959545713,-0.016658241790750594,6,16,5.234526885737098
35974,9766,56267,San Francisco,38.02371731395858,-120.70422330099628,37.99616613042673,-120.70028517484694,7.65,15.15,No-Show,Wallet,2023-01-25 23:33:00,2023-01-25 23:55:57,00:22:57,23,1,25,2,0,0,175.95000000000002,58.52250000000001,-0.027551183531848267,0.003938126149336085,13,18,3.082919166089337
35975,2819,66987,Chicago,40.05319558061903,-107.3176302728448,40.07717921302969,-107.35147145447604,4.0,11.42,Completed,Wallet,2023-01-25 23:34:00,2023-01-25 23:46:00,00:12:00,23,1,25,2,0,0,92.0,16.0,0.02398363241065482,-0.03384118163124583,14,13,3.9250031124220603
35976,7471,73203,Chicago,38.20613925951891,-99.12401770925472,38.156841260764594,-99.13061064433138,7.04,15.0,Completed,Cash,2023-01-25 23:35:00,2023-01-25 23:56:07,00:21:07,23,1,25,2,0,0,161.92,49.5616,-0.049297998754319394,-0.006592935076668027,11,10,5.511893546145102
35977,6881,41570,Los Angeles,38.61113288127736,-75.80347321278559,38.56667459334476,-75.79625257584544,4.09,11.82,Completed,Wallet,2023-01-25 23:36:00,2023-01-25 23:48:16,00:12:16,23,1,25,2,0,0,94.07,16.728099999999998,-0.04445828793260631,0.007220636940147074,0,15,4.983212155677288
35978,7655,29441,Boston,38.05485440771914,-89.35546172024911,38.09935740732359,-89.34475076031313,6.91,17.57,Completed,Card,2023-01-25 23:37:00,2023-01-25 23:57:43,00:20:43,23,1,25,2,0,0,158.93,47.7481,0.04450299960444681,0.010710959935977371,18,14,5.036536910897882
35979,5008,96073,Seattle,37.926497740274,-93.96868386727036,37.91114346340042,-93.9455435478624,4.88,14.72,Completed,Wallet,2023-01-25 23:38:00,2023-01-25 23:52:38,00:14:38,23,1,25,2,0,0,112.24,23.8144,-0.015354276873580375,0.023140319407957577,9,9,2.652408966574729
35980,7043,28874,Los Angeles,40.53624330988827,-75.87052115258678,40.54998082708559,-75.88828845879974,3.47,8.58,Completed,Card,2023-01-25 23:39:00,2023-01-25 23:49:24,00:10:24,23,1,25,2,0,0,79.81,12.0409,0.013737517197320415,-0.017767306212959966,15,15,2.1418080352725117
35981,1483,66305,New York,38.48173047882333,-117.9879665915396,38.473131115089,-118.026571360509,10.87,28.75,Completed,Cash,2023-01-25 23:40:00,2023-01-26 00:12:36,00:32:36,23,1,25,2,0,0,250.01,118.15689999999998,-0.008599363734333565,-0.03860476896939247,6,16,3.4939111585327516
35982,4912,44302,Los Angeles,37.93363906380312,-113.33143230156664,37.92716502709673,-113.3492149424058,6.69,17.38,Cancelled,Card,2023-01-25 23:41:00,2023-01-26 00:01:04,00:20:04,23,1,25,2,0,0,153.87,44.7561,-0.006474036706393349,-0.017782640839158148,17,0,1.7177635232613906
35983,1357,46372,Chicago,37.62476733684835,-82.01261126169959,37.61382259200526,-82.00062159280908,5.18,10.33,Completed,Card,2023-01-25 23:42:00,2023-01-25 23:57:32,00:15:32,23,1,25,2,0,0,119.13999999999999,26.832399999999996,-0.01094474484308705,0.011989668890507232,16,19,1.6112799075144306
35984,9445,70386,Boston,40.57613714864061,-74.69614266332343,40.59502726937077,-74.6536185771625,7.26,18.29,Completed,UPI,2023-01-25 23:43:00,2023-01-26 00:04:46,00:21:46,23,1,25,2,0,0,166.98,52.7076,0.018890120730155502,0.04252408616092396,0,6,4.160172405711311
35985,2190,68929,Seattle,40.40802400706804,-98.0143735283832,40.3833880859833,-98.02696995151992,5.02,8.84,Completed,Wallet,2023-01-25 23:44:00,2023-01-25 23:59:03,00:15:03,23,1,25,2,0,0,115.46,25.200399999999995,-0.02463592108474444,-0.012596423136713497,11,10,2.9397538043152234
35986,5564,29329,Los Angeles,40.14999211824084,-87.02813664342975,40.1807052293226,-87.04130610527822,7.63,17.32,Completed,Cash,2023-01-25 23:45:00,2023-01-26 00:07:53,00:22:53,23,1,25,2,0,0,175.49,58.216899999999995,0.030713111081759337,-0.013169461848477226,2,4,3.5938119500331105
35987,6979,96770,New York,37.85676024294686,-95.56310832455276,37.861004607406045,-95.6030077435536,5.9,15.11,Cancelled,UPI,2023-01-25 23:46:00,2023-01-26 00:03:42,00:17:42,23,1,25,2,0,0,135.70000000000002,34.81,0.004244364459182748,-0.03989941900084659,3,2,3.5344667722493948
35988,9684,24672,Chicago,39.76522345746073,-91.45433550958184,39.79890849533222,-91.49247305640398,9.53,13.25,Completed,UPI,2023-01-25 23:47:00,2023-01-26 00:15:35,00:28:35,23,1,25,2,0,0,219.19,90.8209,0.033685037871492796,-0.0381375468221421,18,14,4.964882420634928
35989,4409,99930,San Francisco,38.82753325553728,-84.0286436271929,38.8099170759568,-83.9856461821347,3.62,9.53,Completed,Cash,2023-01-25 23:48:00,2023-01-25 23:58:51,00:10:51,23,1,25,2,0,0,83.26,13.1044,-0.01761617958048589,0.04299744505820513,16,12,4.208737430602348
35990,9243,22556,Chicago,38.40691911505806,-81.32511517742817,38.412722379539616,-81.28759983188976,7.62,18.93,Completed,Wallet,2023-01-25 23:49:00,2023-01-26 00:11:51,00:22:51,23,1,25,2,0,0,175.26,58.0644,0.00580326448155688,0.037515345538409406,5,19,3.3318316308205898
35991,9453,30699,New York,40.56516256801723,-73.12438420592761,40.54996310690824,-73.12607080376611,7.95,18.84,Completed,Wallet,2023-01-25 23:50:00,2023-01-26 00:13:51,00:23:51,23,1,25,2,0,0,182.85,63.2025,-0.01519946110899184,-0.0016865978384998925,0,6,1.6960984601541462
35992,2908,95008,Seattle,40.130091878575485,-100.3130372985068,40.11463758183223,-100.31186486152389,4.86,10.89,No-Show,Cash,2023-01-25 23:51:00,2023-01-26 00:05:34,00:14:34,23,1,25,2,0,0,111.78,23.619600000000002,-0.0154542967432576,0.0011724369829124726,19,17,1.7213285276261334
35993,4646,29764,Los Angeles,39.894381616713545,-88.76062617618064,39.85410808221094,-88.77575033528574,4.53,8.98,Completed,Cash,2023-01-25 23:52:00,2023-01-26 00:05:35,00:13:35,23,1,25,2,0,0,104.19000000000001,20.5209,-0.04027353450260307,-0.015124159105099011,18,14,4.660489714721459
35994,8715,40807,Los Angeles,37.18614782022753,-105.88736684498092,37.214288847637214,-105.89505508974304,11.85,18.25,Completed,Wallet,2023-01-25 23:53:00,2023-01-26 00:28:33,00:35:33,23,1,25,2,0,0,272.55,140.42249999999999,0.028141027409681385,-0.007688244762121599,7,13,3.2023744355180557
35995,3377,45820,Los Angeles,38.78499428783628,-118.8506163413907,38.80014303747618,-118.84341486451818,5.16,13.08,Completed,Cash,2023-01-25 23:54:00,2023-01-26 00:09:28,00:15:28,23,1,25,2,0,0,118.68,26.625600000000002,0.015148749639905645,0.007201476872523926,6,16,1.7963747485178307
35996,5336,94449,San Francisco,37.245508708196525,-118.20427790494138,37.21586777498471,-118.17057294790412,5.46,14.75,Completed,Card,2023-01-25 23:55:00,2023-01-26 00:11:22,00:16:22,23,1,25,2,0,0,125.58,29.8116,-0.029640933211815934,0.03370495703725851,6,16,4.446073901519336
35997,6404,24320,New York,40.14263894851728,-95.3579769969801,40.16619044626511,-95.39815770938992,3.55,9.26,Completed,Wallet,2023-01-25 23:56:00,2023-01-26 00:06:39,00:10:39,23,1,25,2,0,0,81.64999999999999,12.6025,0.023551497747831718,-0.04018071240982124,3,2,4.303412277379682
35998,6958,37277,Boston,37.46582781487528,-108.07848690877748,37.49558074156322,-108.10044055004518,3.95,11.77,Completed,Cash,2023-01-25 23:57:00,2023-01-26 00:08:51,00:11:51,23,1,25,2,0,0,90.85000000000001,15.602500000000001,0.029752926687933723,-0.021953641267700164,14,7,3.8337990179002404
35999,2625,40917,San Francisco,37.30013990029691,-92.13586484893794,37.258717719891216,-92.1440234214592,4.2,10.91,Completed,Card,2023-01-25 23:58:00,2023-01-26 00:10:36,00:12:36,23,1,25,2,0,0,96.60000000000001,17.64,-0.04142218040569645,-0.008158572521253404,9,9,4.662157075408083
36000,6418,70328,Chicago,39.99592031094043,-96.89196617913264,40.01401415297581,-96.86243374794346,7.51,20.94,Completed,Cash,2023-01-25 23:59:00,2023-01-26 00:21:31,00:22:31,23,1,25,2,0,0,172.73,56.400099999999995,0.018093842035384,0.029532431189181807,3,2,3.221046166623968
